country,article_name,revision_id,article_quality_est.,population,sub_region
New Zealand,Electoral history of Gordon Coates,801323598.0,Start,4987000.0,Oceania
New Zealand,Electoral history of John Key,801323798.0,Start,4987000.0,Oceania
New Zealand,Electoral history of Metiria Turei,801323870.0,Start,4987000.0,Oceania
New Zealand,Electoral history of Michael Joseph Savage,801323874.0,Start,4987000.0,Oceania
New Zealand,Electoral history of Peter Fraser,801323986.0,Start,4987000.0,Oceania
New Zealand,Electoral history of Thomas Wilford,801324372.0,Start,4987000.0,Oceania
New Zealand,Electoral history of Walter Nash,801324400.0,Start,4987000.0,Oceania
New Zealand,Eve Poole,801543837.0,Start,4987000.0,Oceania
New Zealand,Richard Seddon,801552164.0,B,4987000.0,Oceania
New Zealand,Julius Vogel,802061698.0,C,4987000.0,Oceania
New Zealand,Russel Norman,802234680.0,C,4987000.0,Oceania
New Zealand,Marilyn Waring,802262962.0,C,4987000.0,Oceania
New Zealand,Eva Rickard,802310130.0,Start,4987000.0,Oceania
New Zealand,John Wright (politician),802609214.0,Start,4987000.0,Oceania
New Zealand,Falani Aukuso,802695922.0,Start,4987000.0,Oceania
New Zealand,Bruce Beetham,803055004.0,C,4987000.0,Oceania
New Zealand,Francis Kelly (New Zealand politician),803148651.0,Stub,4987000.0,Oceania
New Zealand,George Horne (politician),803289828.0,Start,4987000.0,Oceania
New Zealand,Philippa Baker (rower),803306591.0,GA,4987000.0,Oceania
New Zealand,Electoral history of Jack Marshall,803553831.0,Start,4987000.0,Oceania
New Zealand,Linda Cooper (politician),803673359.0,Start,4987000.0,Oceania
New Zealand,Ben Sandford,803673614.0,Start,4987000.0,Oceania
New Zealand,Damian Light,803674050.0,Start,4987000.0,Oceania
New Zealand,Jo Giles,803715294.0,Start,4987000.0,Oceania
New Zealand,Bhupinder Singh (New Zealand cricketer),803727605.0,Stub,4987000.0,Oceania
New Zealand,Henry Bunny,803738015.0,C,4987000.0,Oceania
New Zealand,Gordon Coates,803815362.0,C,4987000.0,Oceania
New Zealand,Francis Gledhill,803912827.0,Stub,4987000.0,Oceania
New Zealand,James Yems,803980721.0,Start,4987000.0,Oceania
New Zealand,Charles William Wyatt,804010623.0,Stub,4987000.0,Oceania
New Zealand,Lindsay Perigo,804036210.0,Start,4987000.0,Oceania
New Zealand,Alamein Kopu,804142943.0,C,4987000.0,Oceania
New Zealand,Nic Vallance,804220891.0,Stub,4987000.0,Oceania
New Zealand,James Rutherford (New Zealand politician),804233498.0,Stub,4987000.0,Oceania
New Zealand,William Archibald Murray,804234135.0,Stub,4987000.0,Oceania
New Zealand,James McDonald (New Zealand politician),804234143.0,Stub,4987000.0,Oceania
New Zealand,Hone Harawira,804258962.0,GA,4987000.0,Oceania
New Zealand,Bob Semple,804302490.0,C,4987000.0,Oceania
New Zealand,Roger Douglas,804303129.0,FA,4987000.0,Oceania
New Zealand,Laila Harré,804417076.0,C,4987000.0,Oceania
New Zealand,Marama Fox,804419108.0,Start,4987000.0,Oceania
New Zealand,Bill Gudgeon,804542430.0,Stub,4987000.0,Oceania
New Zealand,Edwin Perry,804542709.0,Stub,4987000.0,Oceania
New Zealand,Ann Batten,804542727.0,Start,4987000.0,Oceania
New Zealand,Rana Waitai,804542735.0,Start,4987000.0,Oceania
New Zealand,Jenny Bloxham,804542738.0,Stub,4987000.0,Oceania
New Zealand,Tu Wyllie,804542774.0,C,4987000.0,Oceania
New Zealand,Tuku Morgan,804542964.0,Start,4987000.0,Oceania
New Zealand,Gilbert Myles,804543134.0,Start,4987000.0,Oceania
New Zealand,William Levin,804597464.0,Start,4987000.0,Oceania
New Zealand,Alexander McNeill (New Zealand politician),804933697.0,Start,4987000.0,Oceania
New Zealand,Tuariki Delamere,804937228.0,C,4987000.0,Oceania
New Zealand,Paul Foster-Bell,804964974.0,C,4987000.0,Oceania
New Zealand,Matt McCarten,804978827.0,C,4987000.0,Oceania
New Zealand,Electoral history of David Shearer,804980011.0,Start,4987000.0,Oceania
New Zealand,Metiria Turei,804980636.0,GA,4987000.0,Oceania
New Zealand,Ross Meurant,805039900.0,C,4987000.0,Oceania
New Zealand,James Rolland,805059494.0,Start,4987000.0,Oceania
New Zealand,George Clarke (judge),805079321.0,Start,4987000.0,Oceania
New Zealand,Electoral history of David Lange,805121655.0,Start,4987000.0,Oceania
New Zealand,John Walker (runner),805250547.0,C,4987000.0,Oceania
New Zealand,Taito Phillip Field,805344728.0,C,4987000.0,Oceania
New Zealand,Brian Tamaki,805344738.0,GA,4987000.0,Oceania
New Zealand,Frederick Wayne,805376278.0,Stub,4987000.0,Oceania
New Zealand,Georgina Beyer,805416252.0,C,4987000.0,Oceania
New Zealand,John Te One Hippolite,805481501.0,Stub,4987000.0,Oceania
New Zealand,Chris Laidlaw,805590464.0,C,4987000.0,Oceania
New Zealand,Charles Lewis (New Zealand politician),805608718.0,C,4987000.0,Oceania
New Zealand,List of New Zealand politicians,805703215.0,Start,4987000.0,Oceania
New Zealand,Mike Walsh (diplomat),805748321.0,Stub,4987000.0,Oceania
New Zealand,Mike Ward (New Zealand politician),806127588.0,C,4987000.0,Oceania
New Zealand,Maureen Waaka,806214857.0,Start,4987000.0,Oceania
New Zealand,Robert Campbell Begg,806263292.0,Stub,4987000.0,Oceania
New Zealand,Harete Hipango,806289913.0,Stub,4987000.0,Oceania
New Zealand,Denise Lee,806290071.0,Start,4987000.0,Oceania
New Zealand,Erica Stanford,806290437.0,Stub,4987000.0,Oceania
New Zealand,Jenny Marcroft,806294764.0,Stub,4987000.0,Oceania
New Zealand,Mark Patterson (New Zealand politician),806294887.0,Start,4987000.0,Oceania
New Zealand,Kiri Allan,806295445.0,Stub,4987000.0,Oceania
New Zealand,Ginny Andersen,806295502.0,C,4987000.0,Oceania
New Zealand,Liz Craig,806295531.0,C,4987000.0,Oceania
New Zealand,Paul Eagle,806295640.0,C,4987000.0,Oceania
New Zealand,Anahila Kanongata'a-Suisuiki,806295714.0,Stub,4987000.0,Oceania
New Zealand,Marja Lubeck,806295808.0,Start,4987000.0,Oceania
New Zealand,Jo Luxton,806295819.0,Stub,4987000.0,Oceania
New Zealand,Willow-Jean Prime,806296014.0,Start,4987000.0,Oceania
New Zealand,Priyanca Radhakrishnan,806296022.0,Start,4987000.0,Oceania
New Zealand,Deborah Russell,806296099.0,Start,4987000.0,Oceania
New Zealand,Louisa Wall,806296503.0,Start,4987000.0,Oceania
New Zealand,Saul Goldsmith,806305670.0,C,4987000.0,Oceania
New Zealand,Electoral history of Grant Robertson,806306633.0,Start,4987000.0,Oceania
New Zealand,Jan Tinetti,806309568.0,Start,4987000.0,Oceania
New Zealand,Electoral history of James Shaw,806311737.0,Start,4987000.0,Oceania
New Zealand,Don Brash,806327502.0,C,4987000.0,Oceania
New Zealand,Peter Fraser (New Zealand politician),806328295.0,C,4987000.0,Oceania
New Zealand,George Forbes (New Zealand politician),806328336.0,C,4987000.0,Oceania
New Zealand,Harry Holland,806328391.0,C,4987000.0,Oceania
New Zealand,Joseph Ward,806328417.0,C,4987000.0,Oceania
New Zealand,William MacDonald (New Zealand politician),806328438.0,Start,4987000.0,Oceania
New Zealand,Thomas Wilford,806328445.0,GA,4987000.0,Oceania
New Zealand,William Massey,806328489.0,C,4987000.0,Oceania
New Zealand,John Ballance,806328561.0,C,4987000.0,Oceania
New Zealand,James Peter Speid Jamieson,806333585.0,Stub,4987000.0,Oceania
New Zealand,Rodney Hide,806338517.0,C,4987000.0,Oceania
New Zealand,Jami-Lee Ross,806339105.0,Start,4987000.0,Oceania
New Zealand,Tariana Turia,806339135.0,C,4987000.0,Oceania
New Zealand,Pita Sharples,806339151.0,Start,4987000.0,Oceania
New Zealand,Georgina te Heuheu,806339888.0,Start,4987000.0,Oceania
New Zealand,Manahi Nitama Paewai,806340070.0,Start,4987000.0,Oceania
New Zealand,John Bevan (politician),806378025.0,Stub,4987000.0,Oceania
New Zealand,Bruce Jesson,806394681.0,C,4987000.0,Oceania
New Zealand,Ian Hill (diplomat),806408125.0,Stub,4987000.0,Oceania
New Zealand,Jim Anderton,806428388.0,C,4987000.0,Oceania
New Zealand,Graham Capill,806460468.0,C,4987000.0,Oceania
New Zealand,Graham Scott (public servant),806469333.0,Stub,4987000.0,Oceania
New Zealand,Grahame Thorne,806471954.0,C,4987000.0,Oceania
New Zealand,Chlöe Swarbrick,806571590.0,C,4987000.0,Oceania
New Zealand,John Fisher (New Zealand politician),806590872.0,Stub,4987000.0,Oceania
New Zealand,Electoral history of Jacinda Ardern,806621875.0,Start,4987000.0,Oceania
New Zealand,Golriz Ghahraman,806637530.0,Start,4987000.0,Oceania
New Zealand,Maryan Street,806656061.0,C,4987000.0,Oceania
New Zealand,Bernard Darnton,806670928.0,Start,4987000.0,Oceania
New Zealand,Electoral history of Robert Muldoon,806781671.0,Start,4987000.0,Oceania
New Zealand,Ned Parata,806822665.0,Start,4987000.0,Oceania
New Zealand,Georgina Morrison,806999239.0,Stub,4987000.0,Oceania
New Zealand,Tamati Coffey,807100174.0,C,4987000.0,Oceania
New Zealand,Leader of the Opposition (New Zealand),807123721.0,C,4987000.0,Oceania
New Zealand,Minister of Corrections (New Zealand),807138415.0,Start,4987000.0,Oceania
New Zealand,Minister for Infrastructure (New Zealand),807138845.0,Start,4987000.0,Oceania
New Zealand,Peter Dunne,807139432.0,C,4987000.0,Oceania
New Zealand,Minister of Health (New Zealand),807139469.0,C,4987000.0,Oceania
New Zealand,Chris Finlayson,807141476.0,C,4987000.0,Oceania
New Zealand,Minister of Justice (New Zealand),807151209.0,C,4987000.0,Oceania
New Zealand,Te Ururoa Flavell,807160048.0,GA,4987000.0,Oceania
New Zealand,Minister of State Owned Enterprises,807163034.0,Start,4987000.0,Oceania
New Zealand,Grant Robertson,807163829.0,C,4987000.0,Oceania
New Zealand,Leader of the New Zealand Labour Party,807166475.0,C,4987000.0,Oceania
New Zealand,Willie Jackson (politician),807167711.0,C,4987000.0,Oceania
New Zealand,Dick Quax,807230769.0,C,4987000.0,Oceania
New Zealand,John Tamihere,807291733.0,C,4987000.0,Oceania
New Zealand,Dove-Myer Robinson,807314200.0,Start,4987000.0,Oceania
New Zealand,Ken Mair,807335626.0,Stub,4987000.0,Oceania
New Zealand,Electoral history of George Grey,807339767.0,Start,4987000.0,Oceania
New Zealand,Thomas Ellison,807368808.0,FA,4987000.0,Oceania
New Zealand,Winston Peters,807372285.0,C,4987000.0,Oceania
New Zealand,Freda Ellen Barnes,807406519.0,Stub,4987000.0,Oceania
New Zealand,Ian Lawrence (mayor),807408010.0,Start,4987000.0,Oceania
New Zealand,John Key,807420229.0,GA,4987000.0,Oceania
New Zealand,Wizard of New Zealand,807438625.0,C,4987000.0,Oceania
New Zealand,James Shaw (New Zealand politician),807446716.0,C,4987000.0,Oceania
New Zealand,Jan Logie,807449963.0,Start,4987000.0,Oceania
New Zealand,Jacinda Ardern,807473769.0,GA,4987000.0,Oceania
Lithuania,County governor (Lithuania),663880497.0,Stub,2794000.0,Northern Europe
Lithuania,Zenonas Petras Adomaitis,707895202.0,Stub,2794000.0,Northern Europe
Lithuania,Vytautas Arbačiauskas,708052656.0,Stub,2794000.0,Northern Europe
Lithuania,Adolfas Šleževičius,708768311.0,Start,2794000.0,Northern Europe
Lithuania,Juozas Baranauskas,709423941.0,Start,2794000.0,Northern Europe
Lithuania,Juozas Bastys,709510438.0,Stub,2794000.0,Northern Europe
Lithuania,Aleksandras Bendinskas,709797859.0,Start,2794000.0,Northern Europe
Lithuania,Arvydas Bajoras,710158039.0,Stub,2794000.0,Northern Europe
Lithuania,Alfonsas Petrulis,710220764.0,Stub,2794000.0,Northern Europe
Lithuania,Alis Vidūnas,711117871.0,Stub,2794000.0,Northern Europe
Lithuania,Jurgis Šaulys,711936216.0,Start,2794000.0,Northern Europe
Lithuania,Romualdas Ignas Bloškys,712796281.0,Stub,2794000.0,Northern Europe
Lithuania,Jonas Algirdas Antanaitis,713000458.0,Stub,2794000.0,Northern Europe
Lithuania,Antanas Būdvytis,713141918.0,Stub,2794000.0,Northern Europe
Lithuania,Vytautas Algimantas Buinevičius,713314328.0,Stub,2794000.0,Northern Europe
Lithuania,Vladas Butėnas,713867065.0,Start,2794000.0,Northern Europe
Lithuania,Povilas Vasiliauskas,714035260.0,Stub,2794000.0,Northern Europe
Lithuania,Kazimierz Narutowicz,714982222.0,Stub,2794000.0,Northern Europe
Lithuania,Antanas Purėnas,715380075.0,Stub,2794000.0,Northern Europe
Lithuania,Mykolas Arlauskas,715647796.0,Stub,2794000.0,Northern Europe
Lithuania,Rimantas Astrauskas,715647929.0,Stub,2794000.0,Northern Europe
Lithuania,Donatas Morkūnas,715679199.0,Stub,2794000.0,Northern Europe
Lithuania,Jurgis Jurgelis,715690269.0,Stub,2794000.0,Northern Europe
Lithuania,Jonas Smilgevičius,716698078.0,Stub,2794000.0,Northern Europe
Lithuania,Alfonsas Žalys,717343848.0,Stub,2794000.0,Northern Europe
Lithuania,Eduardas Vilkas,717343869.0,Stub,2794000.0,Northern Europe
Lithuania,Povilas Varanauskas,717343893.0,Stub,2794000.0,Northern Europe
Lithuania,Birutė Valionytė,717343917.0,Stub,2794000.0,Northern Europe
Lithuania,Algimantas Vincas Ulba,717343959.0,Stub,2794000.0,Northern Europe
Lithuania,Vladas Terleckas,717344023.0,Stub,2794000.0,Northern Europe
Lithuania,Aurimas Taurantas,717344042.0,Stub,2794000.0,Northern Europe
Lithuania,Jonas Tamulis,717344068.0,Stub,2794000.0,Northern Europe
Lithuania,Gediminas Šerkšnys,717344108.0,Stub,2794000.0,Northern Europe
Lithuania,Valerijonas Šadreika,717349523.0,Stub,2794000.0,Northern Europe
Lithuania,Liudvikas Simutis,717349590.0,Stub,2794000.0,Northern Europe
Lithuania,Antanas Karoblis,717349708.0,Stub,2794000.0,Northern Europe
Lithuania,Juozas Karvelis,717349713.0,Stub,2794000.0,Northern Europe
Lithuania,Stasys Kropas,717349724.0,Stub,2794000.0,Northern Europe
Lithuania,Česlovas Kudaba,717349727.0,Stub,2794000.0,Northern Europe
Lithuania,Algirdas Kumža,717349731.0,Stub,2794000.0,Northern Europe
Lithuania,Jonas Mačys,717349756.0,Stub,2794000.0,Northern Europe
Lithuania,Jokūbas Minkevičius,717349767.0,Stub,2794000.0,Northern Europe
Lithuania,Kęstutis Rimkus,717349798.0,Stub,2794000.0,Northern Europe
Lithuania,Liudvikas Saulius Razma,717349846.0,Stub,2794000.0,Northern Europe
Lithuania,Vytautas Adolfas Puplauskas,717349982.0,Stub,2794000.0,Northern Europe
Lithuania,Vytautas Paliūnas,717350049.0,Stub,2794000.0,Northern Europe
Lithuania,Vidmantas Povilionis,717350089.0,Stub,2794000.0,Northern Europe
Lithuania,Jonas Prapiestis,717350091.0,Stub,2794000.0,Northern Europe
Lithuania,Gintaras Ramonas,717376298.0,Stub,2794000.0,Northern Europe
Lithuania,Kazimieras Saja,717376338.0,Stub,2794000.0,Northern Europe
Lithuania,Aleksandras Ambrazevičius,717385818.0,Stub,2794000.0,Northern Europe
Lithuania,Zbignev Balcevič,717385902.0,Stub,2794000.0,Northern Europe
Lithuania,Vladimiras Beriozovas,717385943.0,Stub,2794000.0,Northern Europe
Lithuania,Vincas Ramutis Gudaitis,717387931.0,Stub,2794000.0,Northern Europe
Lithuania,Stanislovas Gediminas Ilgūnas,717388019.0,Stub,2794000.0,Northern Europe
Lithuania,Albinas Januška,717388042.0,Stub,2794000.0,Northern Europe
Lithuania,Virgilijus Kačinskas,717388105.0,Stub,2794000.0,Northern Europe
Lithuania,Algimantas Norvilas,717490915.0,Stub,2794000.0,Northern Europe
Lithuania,Valdemaras Katkus,717491192.0,Stub,2794000.0,Northern Europe
Lithuania,Romualdas Rudzys,717491326.0,Stub,2794000.0,Northern Europe
Lithuania,Eugenijus Petrovas,717681748.0,Stub,2794000.0,Northern Europe
Lithuania,Albertas Miškinis,717681821.0,Stub,2794000.0,Northern Europe
Lithuania,Kęstutis Grinius,718884616.0,Stub,2794000.0,Northern Europe
Lithuania,Vidmantas Plečkaitis,719870614.0,Stub,2794000.0,Northern Europe
Lithuania,Virgilijus Vladislovas Bulovas,720674119.0,Start,2794000.0,Northern Europe
Lithuania,Nerija Putinaitė,721436105.0,Stub,2794000.0,Northern Europe
Lithuania,Vitalijus Satkevičius,722130164.0,Stub,2794000.0,Northern Europe
Lithuania,Povilas Višinskis,722874876.0,Stub,2794000.0,Northern Europe
Lithuania,Arkadi Kremer,723297506.0,Start,2794000.0,Northern Europe
Lithuania,Darius Mažintas,723322611.0,Start,2794000.0,Northern Europe
Lithuania,Leonas Alesionka,723366885.0,Start,2794000.0,Northern Europe
Lithuania,Leyb Gorfinkel,723982122.0,C,2794000.0,Northern Europe
Lithuania,Petras Poškus,724336217.0,Stub,2794000.0,Northern Europe
Lithuania,Albinas Albertynas,725807493.0,Stub,2794000.0,Northern Europe
Lithuania,Justinas Staugaitis,731566260.0,Start,2794000.0,Northern Europe
Lithuania,Vytautas Astrauskas (physician),733425882.0,Start,2794000.0,Northern Europe
Lithuania,Arūnas Eigirdas,735505579.0,Stub,2794000.0,Northern Europe
Lithuania,Rolandas Paulauskas,740525280.0,Stub,2794000.0,Northern Europe
Lithuania,Gintautas Iešmantas,742331471.0,Stub,2794000.0,Northern Europe
Lithuania,Antanas Venclova,744434053.0,Start,2794000.0,Northern Europe
Lithuania,Mečislovas Gedvilas,746678616.0,Start,2794000.0,Northern Europe
Lithuania,Leonas Apšega,746939411.0,Stub,2794000.0,Northern Europe
Lithuania,Vytautas Bubnys,747999957.0,Start,2794000.0,Northern Europe
Lithuania,Zigmas Vaišvila,749805264.0,Stub,2794000.0,Northern Europe
Lithuania,Zita Loseva,750063120.0,Stub,2794000.0,Northern Europe
Lithuania,Alvydas Baležentis,751562317.0,Stub,2794000.0,Northern Europe
Lithuania,Bronius Kuzmickas,753416767.0,Stub,2794000.0,Northern Europe
Lithuania,Česlav Okinčic,755824049.0,Stub,2794000.0,Northern Europe
Lithuania,Eimantas Grakauskas,755829290.0,Stub,2794000.0,Northern Europe
Lithuania,Jonas Liaučius,755829438.0,Stub,2794000.0,Northern Europe
Lithuania,Irena Andriukaitienė,755830433.0,Stub,2794000.0,Northern Europe
Lithuania,Rimvydas Valatka,755831009.0,Stub,2794000.0,Northern Europe
Lithuania,Romualdas Ozolas,755831505.0,Start,2794000.0,Northern Europe
Lithuania,Liudvikas Narcizas Rasimavičius,755983717.0,Stub,2794000.0,Northern Europe
Lithuania,Simon Yakovlevich Rosenbaum,755989057.0,Stub,2794000.0,Northern Europe
Lithuania,Antanas Tumėnas,756138819.0,Stub,2794000.0,Northern Europe
Lithuania,Jokūbas Šernas,756138923.0,Stub,2794000.0,Northern Europe
Lithuania,Alfonsas Eidintas,756600070.0,Start,2794000.0,Northern Europe
Lithuania,Antanas Valionis,757009179.0,Stub,2794000.0,Northern Europe
Lithuania,Audrius Nakas,757009215.0,Stub,2794000.0,Northern Europe
Lithuania,Egidijus Klumbys,757009346.0,Stub,2794000.0,Northern Europe
Lithuania,Gediminas Vagnorius,757009362.0,Stub,2794000.0,Northern Europe
Lithuania,Juozas Olekas,757009521.0,Stub,2794000.0,Northern Europe
Lithuania,Naglis Puteikis,757009566.0,Start,2794000.0,Northern Europe
Lithuania,Pranas Vilkas,757009567.0,Stub,2794000.0,Northern Europe
Lithuania,Remigijus Žemaitaitis,757009594.0,Stub,2794000.0,Northern Europe
Lithuania,Rimantas Dagys,757009607.0,Stub,2794000.0,Northern Europe
Lithuania,Vidmantas Žiemelis,757009744.0,Stub,2794000.0,Northern Europe
Lithuania,Vytautas Bogušis,757009801.0,Start,2794000.0,Northern Europe
Lithuania,Dalia Kutraitė-Giedraitienė,757213827.0,Stub,2794000.0,Northern Europe
Lithuania,Leokadija Počikovska,757214459.0,Stub,2794000.0,Northern Europe
Lithuania,Vilija Aleknaitė-Abramikienė,757217591.0,Stub,2794000.0,Northern Europe
Lithuania,Birutė Nedzinskienė,757340648.0,Stub,2794000.0,Northern Europe
Lithuania,Moisei Rafes,757537980.0,Start,2794000.0,Northern Europe
Lithuania,Stanislovas Buškevičius,761112423.0,Stub,2794000.0,Northern Europe
Lithuania,Vanda Briedienė,762474757.0,Stub,2794000.0,Northern Europe
Lithuania,Grzegorz Antoni Ogiński,763003560.0,Start,2794000.0,Northern Europe
Lithuania,Sigita Burbienė,764042416.0,Stub,2794000.0,Northern Europe
Lithuania,Irena Litvinovič,764042495.0,Stub,2794000.0,Northern Europe
Lithuania,Vincė Vaidevutė Margevičienė,764042508.0,Stub,2794000.0,Northern Europe
Lithuania,Loreta Graužinienė,765269475.0,Stub,2794000.0,Northern Europe
Lithuania,Rima Baškienė,766128088.0,Stub,2794000.0,Northern Europe
Lithuania,Stasys Lozoraitis (junior),766136182.0,Start,2794000.0,Northern Europe
Lithuania,Zenonas Petrauskas,766289467.0,Stub,2794000.0,Northern Europe
Lithuania,Jeronimas Plečkaitis,767682288.0,Stub,2794000.0,Northern Europe
Lithuania,Visvaldas Mažonas,771865957.0,Start,2794000.0,Northern Europe
Lithuania,Pranas Dovydaitis,772339091.0,Start,2794000.0,Northern Europe
Lithuania,Dainius Kreivys,772923354.0,Stub,2794000.0,Northern Europe
Lithuania,Rimantas Šidlauskas,773997941.0,Stub,2794000.0,Northern Europe
Lithuania,Viktoras Muntianas,775045122.0,Stub,2794000.0,Northern Europe
Lithuania,Nijolė Ambrazaitytė,775342407.0,Stub,2794000.0,Northern Europe
Lithuania,Jakub Wygodzki,775942888.0,C,2794000.0,Northern Europe
Lithuania,Jonas Černius,777370258.0,Stub,2794000.0,Northern Europe
Lithuania,Stasys Lozoraitis,778127762.0,Start,2794000.0,Northern Europe
Lithuania,Algirdas Monkevičius,781067153.0,Stub,2794000.0,Northern Europe
Lithuania,Julian Klaczko,781412427.0,Start,2794000.0,Northern Europe
Lithuania,Kazimieras Motieka,781457299.0,Stub,2794000.0,Northern Europe
Lithuania,Vydas Gedvilas,782825232.0,Stub,2794000.0,Northern Europe
Lithuania,Rasa Juknevičienė,782825252.0,Stub,2794000.0,Northern Europe
Lithuania,Virgilijus Čepaitis,783224780.0,Start,2794000.0,Northern Europe
Lithuania,Arvydas Juozaitis,783363064.0,Stub,2794000.0,Northern Europe
Lithuania,Mark Natanson,783602298.0,C,2794000.0,Northern Europe
Lithuania,Julius Brutzkus,783987825.0,Start,2794000.0,Northern Europe
Lithuania,Marcelė Kubiliūtė,784053540.0,Stub,2794000.0,Northern Europe
Lithuania,Česlovas Juršėnas,785779861.0,Stub,2794000.0,Northern Europe
Lithuania,Juozas Tūbelis,785782840.0,Start,2794000.0,Northern Europe
Lithuania,Romualda Hofertienė,787013818.0,Stub,2794000.0,Northern Europe
Lithuania,Povilas Aksomaitis,787283738.0,Stub,2794000.0,Northern Europe
Lithuania,Naphtali Friedman,787336719.0,Stub,2794000.0,Northern Europe
Lithuania,Irena Degutienė,787394132.0,Start,2794000.0,Northern Europe
Lithuania,Bronislovas Lubys,787599000.0,Stub,2794000.0,Northern Europe
Lithuania,Dalius Čekuolis,787981945.0,Start,2794000.0,Northern Europe
Lithuania,Viktoras Pranckietis,788001770.0,Start,2794000.0,Northern Europe
Lithuania,Raimonda Murmokaitė,788028245.0,Stub,2794000.0,Northern Europe
Lithuania,Petras Kubiliūnas,788129184.0,Start,2794000.0,Northern Europe
Lithuania,Albertas Šimėnas,788210857.0,Start,2794000.0,Northern Europe
Lithuania,Aleksandras Abišala,788270564.0,Stub,2794000.0,Northern Europe
Lithuania,Algirdas Šemeta,788459730.0,Start,2794000.0,Northern Europe
Lithuania,Vytautas Einoris,788465013.0,Start,2794000.0,Northern Europe
Lithuania,Rokas Žilinskas,788592026.0,Start,2794000.0,Northern Europe
Lithuania,Algirdas Saudargas,788874959.0,Stub,2794000.0,Northern Europe
Lithuania,Aloyzas Sakalas,788874968.0,Start,2794000.0,Northern Europe
Lithuania,Eugenijus Maldeikis,788875012.0,Stub,2794000.0,Northern Europe
Lithuania,Gintaras Didžiokas,788875024.0,Stub,2794000.0,Northern Europe
Lithuania,Justas Vincas Paleckis,788875037.0,Stub,2794000.0,Northern Europe
Lithuania,Rolandas Pavilionis,788875087.0,Start,2794000.0,Northern Europe
Lithuania,Zemach Shabad,789228300.0,Stub,2794000.0,Northern Europe
Lithuania,Juozas Ambrazevičius,789311163.0,Start,2794000.0,Northern Europe
Lithuania,Vladimir Jarmolenko,789311342.0,Stub,2794000.0,Northern Europe
Lithuania,Mečys Laurinkus,789311355.0,Stub,2794000.0,Northern Europe
Lithuania,Arvydas Kostas Leščinskas,789311357.0,Stub,2794000.0,Northern Europe
Lithuania,Stasys Malkevičius,789311379.0,Stub,2794000.0,Northern Europe
Lithuania,Jonas Pangonis,789311396.0,Stub,2794000.0,Northern Europe
Lithuania,Algirdas Vaclovas Patackas,789311402.0,Stub,2794000.0,Northern Europe
Lithuania,Saulius Pečeliūnas,789311406.0,Stub,2794000.0,Northern Europe
Lithuania,Vytautas Petras Plečkaitis,789311424.0,Stub,2794000.0,Northern Europe
Lithuania,Juras Požela,789311436.0,Stub,2794000.0,Northern Europe
Lithuania,Algirdas Ražauskas,789311447.0,Stub,2794000.0,Northern Europe
Lithuania,Audrius Rudys,789311458.0,Stub,2794000.0,Northern Europe
Lithuania,Benediktas Vilmantas Rupeika,789311459.0,Stub,2794000.0,Northern Europe
Lithuania,Liudvikas Sabutis,789311463.0,Stub,2794000.0,Northern Europe
Lithuania,Saulius Šaltenis,789311469.0,Stub,2794000.0,Northern Europe
Lithuania,Kazimieras Steponas Šaulys,789311472.0,Stub,2794000.0,Northern Europe
Lithuania,Algimantas Sėjūnas,789311475.0,Stub,2794000.0,Northern Europe
Lithuania,Lionginas Šepetys,789311478.0,Stub,2794000.0,Northern Europe
Lithuania,Jonas Šimėnas,789311484.0,Stub,2794000.0,Northern Europe
Lithuania,Česlovas Stankevičius,789311496.0,Stub,2794000.0,Northern Europe
Lithuania,Rimvydas Raimondas Survila,789311507.0,Stub,2794000.0,Northern Europe
Lithuania,Pranciškus Tupikas,789311512.0,Stub,2794000.0,Northern Europe
Lithuania,Petras Vileišis,789311524.0,Start,2794000.0,Northern Europe
Lithuania,Kęstutis Glaveckas,789311530.0,Stub,2794000.0,Northern Europe
Lithuania,Petras Giniotas,789311535.0,Stub,2794000.0,Northern Europe
Lithuania,Algirdas Endriukaitis,789311539.0,Stub,2794000.0,Northern Europe
Lithuania,Juozas Dringelis,789311543.0,Stub,2794000.0,Northern Europe
Lithuania,Medardas Čobotas,789311547.0,Stub,2794000.0,Northern Europe
Lithuania,Egidijus Bičkauskas,789311572.0,Stub,2794000.0,Northern Europe
Lithuania,Vytautas Sakalauskas,789312010.0,Start,2794000.0,Northern Europe
Lithuania,Antanas Račas,789382596.0,Stub,2794000.0,Northern Europe
Lithuania,Antanas Vileišis,789382795.0,Stub,2794000.0,Northern Europe
Lithuania,Vygaudas Ušackas,789682045.0,Start,2794000.0,Northern Europe
Lithuania,Arūnas Degutis,789875898.0,Stub,2794000.0,Northern Europe
Lithuania,Danutė Budreikaitė,790608027.0,Stub,2794000.0,Northern Europe
Lithuania,Jolanta Dičkutė,790608029.0,Stub,2794000.0,Northern Europe
Lithuania,Ona Juknevičienė,790608039.0,Stub,2794000.0,Northern Europe
Lithuania,Radvilė Morkūnaitė-Mikulėnienė,790608044.0,Stub,2794000.0,Northern Europe
Lithuania,Mindaugas Murza,791221741.0,Start,2794000.0,Northern Europe
Lithuania,Audra Dagelytė,791262531.0,Stub,2794000.0,Northern Europe
Lithuania,Jonas Vailokaitis,792232090.0,Stub,2794000.0,Northern Europe
Lithuania,Bronislovas Genzelis,792409305.0,Stub,2794000.0,Northern Europe
